Unnamed: 0,recipe_name,Ingredients,Ingredients_alpha,eng_Ingredients_alpha,Ingredients_string
56,"[' Viande de conserve au citron', '']",-   viande -   graisse de khli' -  olives -   persil -    poivre rouge -   cumin -   piment fort   -jus   citron  ,"{'cumin': 332, 'olives': 307, 'viande': 276, 'jus   citron': 240, 'huile': 901, 'ail': 259, 'carvi': 326, 'poivre rouge': 339, 'poivre noir': 399, 'coriandre': 254, 'sel': 778, 'Bœuf': 270, 'piment fort': 362, 'persil': 338}","{'cumin': 332, 'olive': 307, 'meat': 276, 'lemon': 240, 'cooking oil': 901, 'garlic': 259, 'caraway': 326, 'pepper': 339, 'white pepper': 399, 'coriander': 254, 'salt': 778, 'beef': 270, 'capsicum': 362, 'parsley': 338}","'cumin', 'olive', 'meat', 'lemon', 'cooking oil', 'garlic', 'caraway', 'pepper', 'white pepper', 'coriander', 'salt', 'beef', 'capsicum', 'parsley'"
57,"[' Viande de conserve aux couges et aux lentilles', '']",-   lentilles -   courge rouge -   oignon   -   viande -    graisse de khli' -   poivre rouge -     piment fort   -    sel - tomates  ,"{'lentilles': 429, 'viande': 276, 'sel': 778, 'oignon': 348, 'huile': 901, 'ail': 259, 'carvi': 326, 'poivre rouge': 339, 'poivre noir': 399, 'coriandre': 254, 'cumin': 332, 'Bœuf': 270, 'courge rouge': 209, 'tomates': 364, 'piment fort': 362}","{'lentils': 429, 'meat': 276, 'salt': 778, 'onion': 348, 'cooking oil': 901, 'garlic': 259, 'caraway': 326, 'pepper': 339, 'white pepper': 399, 'coriander': 254, 'cumin': 332, 'beef': 270, 'pumpkin': 209, 'tomato': 364, 'capsicum': 362}","'lentils', 'meat', 'salt', 'onion', 'cooking oil', 'garlic', 'caraway', 'pepper', 'white pepper', 'coriander', 'cumin', 'beef', 'pumpkin', 'tomato', 'capsicum'"
58,"[' Viande de consevre aux tomates et pommes de terre', '']",-   tomates -   viande  -   graisse de khli' -   oignons  -   pommes de terre -    poivre rouge -   persil -     piment fort   -sel  ,"{'pommes de terre': 373, 'viande': 276, 'oignons ': 348, 'sel': 778, 'huile': 901, 'ail': 259, 'carvi': 326, 'poivre rouge': 339, 'poivre noir': 399, 'coriandre': 254, 'cumin': 332, 'Bœuf': 270, 'tomates': 364, 'piment fort': 362, 'persil': 338}","{'potato': 373, 'meat': 276, 'onion ': 348, 'salt': 778, 'cooking oil': 901, 'garlic': 259, 'caraway': 326, 'pepper': 339, 'white pepper': 399, 'coriander': 254, 'cumin': 332, 'beef': 270, 'tomato': 364, 'capsicum': 362, 'parsley': 338}","'potato', 'meat', 'onion', 'salt', 'cooking oil', 'garlic', 'caraway', 'pepper', 'white pepper', 'coriander', 'cumin', 'beef', 'tomato', 'capsicum', 'parsley'"
0,"["" Tajine de viande aux croquettes d'amandes"", 'chbah sefra', '']",-     mouton -   beurre -   sucre   -   sel -    eau de fleur  oranger -     amandes -     sucre     - œufs -   ma zena  ,"{'ma zena': 56, 'sucre': 781, 'œufs': 0, 'beurre': 60, 'mouton': 277, 'amandes': 281, 'sel': 778, 'eau de fleur  oranger': 121}","{'corn': 56, 'sugar': 781, 'egg': 0, 'butter': 60, 'mutton': 277, 'almond': 281, 'salt': 778, 'neroli oil': 121}","'corn', 'sugar', 'egg', 'butter', 'mutton', 'almond', 'salt', 'neroli oil'"
1,"[' Mrouzia', '']",-      mouton -   raisins     -   amandes   -   oignon   -   miel -   beurre -   poivre noir -   gingembre  -     safran -   cannelle -   sel -huile    ,"{'miel': 315, 'huile': 901, 'beurre': 60, 'gingembre': 333, 'safran': 340, 'cannelle': 330, 'amandes': 281, 'mouton': 277, 'raisins': 182, 'sel': 778, 'oignon': 348, 'poivre noir': 399}","{'honey': 315, 'cooking oil': 901, 'butter': 60, 'ginger': 333, 'saffron': 340, 'cinnamon': 330, 'almond': 281, 'mutton': 277, 'grape': 182, 'salt': 778, 'onion': 348, 'white pepper': 399}","'honey', 'cooking oil', 'butter', 'ginger', 'saffron', 'cinnamon', 'almond', 'mutton', 'grape', 'salt', 'onion', 'white pepper'"
2,"[' Tajine de viande à la courge rouge', '']",-     mouton -   courge rouge - oignon     -    ail -      huile -   safran -    gingembre -    ras lhanout -   cannelle -   poivre noir -sel -   miel  ,"{'miel': 315, 'huile': 901, 'ail': 259, 'gingembre': 333, 'safran': 340, 'cumin': 332, 'sel': 778, 'poivre': 339, 'cannelle': 330, 'coriandre': 254, 'allspice': 375, 'clove': 331, 'piment': 362, 'mouton': 277, 'oignon': 348, 'poivre noir': 399, 'courge rouge': 209}","{'honey': 315, 'cooking oil': 901, 'garlic': 259, 'ginger': 333, 'saffron': 340, 'cumin': 332, 'salt': 778, 'pepper': 339, 'cinnamon': 330, 'coriander': 254, 'allspice': 375, 'clove': 331, 'capsicum': 362, 'mutton': 277, 'onion': 348, 'white pepper': 399, 'pumpkin': 209}","'honey', 'cooking oil', 'garlic', 'ginger', 'saffron', 'cumin', 'salt', 'pepper', 'cinnamon', 'coriander', 'allspice', 'clove', 'capsicum', 'mutton', 'onion', 'white pepper', 'pumpkin'"
3,"["" Tajine de viande aux cigares de pâte d'amande feuilletèe"", ""Sâba' el-arousssa"", '']",-     mouton -   sucre -   oignon   -   smen  -    eau de fleur  oranger -   cannelle -    safran -   sel -    dioul -huile   -   amandes   -   beurre -   amandes   -   sucre   -    cannelle -    eau de fleur  oranger  ,"{'sucre': 781, 'semouline': 869, 'farine': 920, 'sel': 778, 'water': 794, 'huile': 901, 'beurre': 60, 'safran': 340, 'cannelle': 330, 'mouton': 277, 'amandes': 281, 'smen': 60, 'oignon': 348, 'eau de fleur  oranger': 121}","{'sugar': 781, 'semolina': 869, 'flour': 920, 'salt': 778, 'water': 794, 'cooking oil': 901, 'butter': 60, 'saffron': 340, 'cinnamon': 330, 'mutton': 277, 'almond': 281, 'butter': 60, 'onion': 348, 'neroli oil': 121}","'sugar', 'semolina', 'flour', 'salt', 'water', 'cooking oil', 'butter', 'saffron', 'cinnamon', 'mutton', 'almond', 'butter', 'onion','neroli oil'"
4,"[' Tajine de viande aux crings et au miel ', '']",-     mouton -    coings -   huile -    smen ou de beurre -     safran  - oignon      -   eau de fleur  oranger -   gingembre -   sel -   coriandre -   poivre blanc -   cannelle -   miel  ,"{'miel': 315, 'coings': 210, 'coriandre': 254, 'huile': 901, 'poivre blanc': 399, 'gingembre': 333, 'safran': 340, 'cannelle': 330, 'mouton': 277, 'smen': 60, 'sel': 778, 'oignon': 348, 'eau de fleur  oranger': 121}","{'honey': 315, 'quince': 210, 'coriander': 254, 'cooking oil': 901, 'white pepper': 399, 'ginger': 333, 'saffron': 340, 'cinnamon': 330, 'mutton': 277, 'butter': 60, 'salt': 778, 'onion': 348, 'neroli oil': 121}","'honey', 'quince', 'coriander', 'cooking oil', 'white pepper', 'ginger', 'saffron', 'cinnamon', 'mutton', 'butter', 'salt', 'onion', 'neroli oil'"
5,"[' Tajine qamama au miel', '']",-     mouton -     oignons   -   miel   -   cannelle -   sel -    gingembre - oignon       ,"{'miel': 315, 'gingembre': 333, 'cannelle': 330, 'mouton': 277, 'sel': 778, 'oignon': 348, 'oignons': 348}","{'honey': 315, 'ginger': 333, 'cinnamon': 330, 'mutton': 277, 'salt': 778, 'onion': 348, 'onion': 348}","'honey', 'ginger', 'cinnamon', 'mutton', 'salt', 'onion', 'onion'"
6,"[' Tajine de viande aux abricots', '']",-    agneau -   abricots -     pois chiches   -   raisins  s   -   sucre -   huile -   sel -   cannelle -   poivre noir -     safran  ,"{'sucre': 781, 'huile': 901, 'safran': 340, 'cannelle': 330, 'agneau': 275, 'pois chiches': 417, 'abricots': 164, 'sel': 778, 'poivre noir': 399, 'raisins  s': 182}","{'sugar': 781, 'cooking oil': 901, 'saffron': 340, 'cinnamon': 330, 'lamb': 275, 'chickpea': 417, 'apricot': 164, 'salt': 778, 'white pepper': 399, 'grape': 182}","'sugar', 'cooking oil', 'saffron', 'cinnamon', 'lamb', 'chickpea', 'apricot', 'salt', 'white pepper', 'grape'"
7,"[' Tajine de viande aux dattes', '']",-     mouton -   dattes -   amandes   -   graines de sèsame -   oignons  -   beurre -   miel   -   poivre noir  -   safran -   cannelle -   cannelle -   gingembre -   sel  ,"{'miel': 315, 'dattes': 177, 'beurre': 60, 'oignons ': 348, 'gingembre': 333, 'safran': 340, 'cannelle': 330, 'amandes': 281, 'graines de sèsame': 299, 'mouton': 277, 'sel': 778, 'poivre noir': 399}","{'honey': 315, 'dates': 177, 'butter': 60, 'onion': 348, 'ginger': 333, 'saffron': 340, 'cinnamon': 330, 'almond': 281, 'sesame': 299, 'mutton': 277, 'salt': 778, 'white pepper': 399}","'honey', 'dates', 'butter', 'onion', 'ginger', 'saffron', 'cinnamon', 'almond', 'sesame', 'mutton', 'salt', 'white pepper'"
8,"[' Tajine de viande aux figues', '']",-     mouton -    figues   -   smen -   sucre -   oignon   -   cannelle -    safran -     sel -   amandes   -    eau de fleur  oranger - ècorces  orange  ,"{'sucre': 781, 'figues': 181, 'safran': 340, 'cannelle': 330, 'mouton': 277, 'amandes': 281, 'smen': 60, 'sel': 778, 'oignon': 348, 'ècorces  orange': 122, 'eau de fleur  oranger': 121}","{'sugar': 781, 'fig': 181, 'saffron': 340, 'cinnamon': 330, 'mutton': 277, 'almond': 281, 'butter': 60, 'salt': 778, 'onion': 348, 'orange oil': 122, 'neroli oil': 121}","'sugar', 'fig', 'saffron', 'cinnamon', 'mutton', 'almond', 'butter', 'salt', 'onion', 'orange oil', 'neroli oil'"
9,"["" Tajine de viande aux losanges d'amande"", 'Sfiriya de Tlemcen', '']",-     mouton -   smen -   sucre     -   oignon   -    eau de fleur  oranger -   cannelle -     safran -   sel -   amandes   -   sucre     -   eau de fleur  oranger -   cannelle - oeufs -   amandes   -   beurre  ,"{'sucre': 781, 'beurre': 60, 'safran': 340, 'cannelle': 330, 'mouton': 277, 'amandes': 281, 'oeufs': 0, 'smen': 60, 'sel': 778, 'oignon': 348, 'eau de fleur  oranger': 121}","{'sugar': 781, 'butter': 60, 'saffron': 340, 'cinnamon': 330, 'mutton': 277, 'almond': 281, 'egg': 0, 'butter': 60, 'salt': 778, 'onion': 348, 'neroli oil': 121}","'sugar', 'butter', 'saffron', 'cinnamon', 'mutton', 'almond', 'egg', 'butter', 'salt', 'onion', 'neroli oil'"
10,"[' Tajine de viande aux oignons', '']",-    agneau -   oignons  -   raisins   -   beurre -   miel   -   huile -   gingembre -     muscade -     cannelle -   safran -     poivre blanc -sel  ,"{'miel': 315, 'huile': 901, 'beurre': 60, 'muscade': 336, 'poivre blanc': 399, 'oignons  ': 348, 'gingembre': 333, 'safran': 340, 'cannelle': 330, 'agneau': 275, 'sel': 778, 'raisins  s': 182}","{'honey': 315, 'cooking oil': 901, 'butter': 60, 'nutmeg': 336, 'white pepper': 399, 'onion': 348, 'ginger': 333, 'saffron': 340, 'cinnamon': 330, 'lamb': 275, 'salt': 778, 'grape': 182}","'honey', 'cooking oil', 'butter', 'nutmeg', 'white pepper', 'onion', 'ginger', 'saffron', 'cinnamon', 'lamb', 'salt', 'grape'"
11,"[' Tajine de viande aux patates douces', '']",-    agneau -   patates   -   sucre -   huile -   cannelle -   gingembre -   sel -   safran -     eau de fleur  oranger  ,"{'sucre': 781, 'huile': 901, 'gingembre': 333, 'safran': 340, 'cannelle': 330, 'agneau': 275, 'sel': 778, 'eau de fleur  oranger': 121, 'patates': 373}","{'sugar': 781, 'cooking oil': 901, 'ginger': 333, 'saffron': 340, 'cinnamon': 330, 'lamb': 275, 'salt': 778, 'neroli oil': 121, 'potato': 373}","'sugar', 'cooking oil', 'ginger', 'saffron', 'cinnamon', 'lamb', 'salt', 'neroli oil', 'potato'"
12,"[' Tajine de viande aux pommes farcies', 'Lham hlou be teffah mahchi', '']",-     mouton -   pommes -   beurre -   sucre     -   oignon   -    eau de fleur  oranger - citron -   raisins   -   cannelle -    safran -   sel -   amandes   -     cannelle     - jaunes  œufs -   eau de fleur  oranger -   sucre    ,"{'sucre': 781, 'beurre': 60, 'jaunes  œufs': 983, 'safran': 340, 'cannelle': 330, 'mouton': 277, 'amandes': 281, 'raisins': 182, 'sel': 778, 'oignon': 348, 'pommes': 162, 'citron': 240, 'eau de fleur  oranger': 121}","{'sugar': 781, 'butter': 60, 'egg yolk': 983, 'saffron': 340, 'cinnamon': 330, 'mutton': 277, 'almond': 281, 'grape': 182, 'salt': 778, 'onion': 348, 'apple': 162, 'lemon': 240, 'neroli oil': 121}","'sugar', 'butter', 'egg yolk', 'saffron', 'cinnamon', 'mutton', 'almond', 'grape', 'salt', 'onion', 'apple', 'lemon', 'neroli oil'"
13,"[' Tajine ed viande aux pruneaux', '']",-    agneau -   pruneaux   -   amandes   -   graines de sèsame -   miel   -   huile -   beurre - oignon     -   safran -   sel -    gingembre -     poivre blanc -   laurier -       muscade -   cannelle - ècorces  orange  ,"{'miel': 315, 'huile': 901, 'beurre': 60, 'poivre blanc': 399, 'muscade': 336, 'gingembre': 333, 'safran': 340, 'cannelle': 330, 'amandes': 281, 'agneau': 275, 'graines de sèsame': 299, 'pruneaux': 207, 'sel': 778, 'oignon': 348, 'ècorces  orange': 122, 'laurier': 305}","{'honey': 315, 'cooking oil': 901, 'butter': 60, 'white pepper': 399, 'nutmeg': 336, 'ginger': 333, 'saffron': 340, 'cinnamon': 330, 'almond': 281, 'lamb': 275, 'sesame': 299, 'plum': 207, 'salt': 778, 'onion': 348, 'orange oil': 122, 'laurel': 305}","'honey', 'cooking oil', 'butter', 'white pepper', 'nutmeg', 'ginger', 'saffron', 'cinnamon', 'almond', 'lamb', 'sesame', 'plum', 'salt', 'onion', 'orange oil', 'laurel'"
14,"[' Tajine de viande aux raisins secs et au miel ', '']",-      mouton -   smen - oignon      -   cannelle -       safran -    sel -    raisins   -   miel -   canelle -   amandes   -   beurre     ,"{'miel': 315, 'beurre': 60, 'canelle': 330, 'safran': 340, 'cannelle': 330, 'mouton': 277, 'amandes': 281, 'raisins': 182, 'smen': 60, 'sel': 778, 'oignon': 348}","{'honey': 315, 'butter': 60, 'cinnamon': 330, 'saffron': 340, 'cinnamon': 330, 'mutton': 277, 'almond': 281, 'grape': 182, 'butter': 60, 'salt': 778, 'onion': 348}","'honey', 'butter', 'cinnamon', 'saffron', 'cinnamon', 'mutton', 'almond', 'grape', 'butter', 'salt', 'onion'"
0,"[' Achoura', '']",-   blè   -    eau -   sucre -   fruits     -fruits    ,"{'blè': 452, 'eau': 794, 'sucre': 781, 'noix': 297, 'noisettes': 293, 'pistache': 439, 'amande': 281}","{'wheat': 452, 'water': 794, 'sugar': 781, 'walnut': 297, 'hazelnut': 293, 'pistachio': 439, 'almond': 281}"," 'wheat' , 'water' , 'sugar' , 'walnut' ,'hazelnut', 'pistachio','almond'"
1,"[' Acida aux noisettes', '']",-   farine -   sucre     -   lait -   noisettes   -   fruits       - crème simple  ,"{'farine': 920, 'sucre': 781, 'lait': 88, 'noisettes': 293, 'noix': 297, 'pistache': 439, 'amande': 281, 'œufs': 0, 'maïzena': 56, 'eau de rose': 121}","{'flour': 920, 'sugar': 781, 'milk': 88, 'hazelnut': 293, 'walnut': 297, 'pistachio': 439, 'almond': 281, 'egg': 0, 'corn': 56, 'neroli oil': 121}","'flour','sugar', 'milk' , 'hazelnut' ,'walnut'  ,'pistachio' , 'almond' , 'egg' ,'corn' , 'neroli oil'"
2,"[' Acida de tataouine', '']",-   farine -    eau -    sel -huile  ,"{'farine': 920, 'eau': 794, 'sel': 778, 'huile': 901}","{'flour': 920, 'water': 794, 'salt': 778, 'cooking oil': 901}","'flour', 'water', 'salt', 'cooking oil'"
3,"[' Acida de grains de pin (zgougou)', '']",-   farine -   lait  -   sucre     -   grains de pin -   fruits   - crème simple  ,"{'farine': 920, 'lait': 88, 'sucre': 781, 'grains de pin': 308, 'noix': 297, 'noisettes': 293, 'pistache': 439, 'amande': 281, 'œufs': 0, 'maïzena': 56, 'eau de rose': 121}","{'flour': 920, 'milk': 88, 'sugar': 781, 'pine': 308, 'walnut': 297, 'hazelnut': 293, 'pistachio': 439, 'almond': 281, 'egg': 0, 'corn': 56, 'neroli oil': 121}","'flour', 'milk', 'sugar', 'pine', 'walnut', 'hazelnut', 'pistachio', 'almond', 'egg', 'corn', 'neroli oil'"
4,"[' Baghrir', '']",-   semouline -   farine -   eau -    lait  - œufs -   levure de boulanger -sel  ,"{'semouline': 869, 'farine': 920, 'eau': 794, 'lait': 88, 'œufs': 0, 'vinaigre': 322, 'pain': 2, 'sel': 778}","{'semolina': 869, 'flour': 920, 'water': 794, 'milk': 88, 'egg': 0, 'vinegar': 322, 'bread': 2, 'salt': 778}","'semolina', 'flour', 'water', 'milk', 'egg', 'vinegar', 'bread', 'salt'"
5,"[' Bastèla aux amandes et au lait', '']",-        bastèla -   amandes   -   sucre     -   lait - œufs -  huile -   beurre -    eau de fleur  oranger  ,"{'semouline': 869, 'farine': 920, 'sel': 778, 'eau': 794, 'amandes': 281, 'sucre': 781, 'lait': 88, 'œufs': 0, 'huile': 901, 'beurre': 60, 'eau de fleur  oranger': 121}","{'semolina': 869, 'flour': 920, 'salt': 778, 'water': 794, 'almond': 281, 'sugar': 781, 'milk': 88, 'egg': 0, 'cooking oil': 901, 'butter': 60, 'neroli oil': 121}","'semolina', 'flour', 'salt', 'water', 'almond', 'sugar', 'milk', 'egg', 'cooking oil', 'butter', 'neroli oil'"
6,"[' Beignets', 'ftayer = khfaf = sfendj', '']",-   farine -    levure de boulanger -    sel -  eau   -huile    ,"{'farine': 920, 'vinaigre': 322, 'pain': 2, 'sel': 778, 'eau': 794, 'huile': 901}","{'flour': 920, 'vinegar': 322, 'bread': 2, 'salt': 778, 'water': 794, 'cooking oil': 901}","'flour', 'vinegar', 'bread', 'salt', 'water', 'cooking oil'"
7,"[' Belouza aux amondes', '']",-   lait -   ma zena -   amandes     -   amandes   -   sucre     - jaunes  œufs  ,"{'lait': 88, 'ma zena': 56, 'amandes': 281, 'sucre': 781, 'jaunes  œufs': 983}","{'milk': 88, 'corn': 56, 'almond': 281, 'sugar': 781, 'egg yolk': 983}","'milk', 'corn', 'almond', 'sugar', 'egg yolk'     "
8,"[' Briouats au riz', '']",-   riz -    lait  -      eau -   beurre -    sel -    sucre     -   eau de fleur  oranger  ,"{'riz': 55, 'lait': 88, 'eau': 794, 'beurre': 60, 'sel': 778, 'sucre': 781, 'eau de fleur  oranger': 121}","{'rice': 55, 'milk': 88, 'water': 794, 'butter': 60, 'salt': 778, 'sugar': 781, 'neroli oil': 121}","'rice', 'milk', 'water', 'butter', 'salt', 'sugar', 'neroli oil'"
9,"[' Crème blanche', '']",-   lait -   sucre -   ma zena -   eau de fleur  oranger   ,"{'lait': 88, 'sucre': 781, 'ma zena': 56, 'eau de fleur  oranger': 121}","{'milk': 88, 'sugar': 781, 'corn': 56, 'neroli oil': 121}"," 'milk', 'sugar', 'corn', 'neroli oil'"
10,"[' Crème simple', '']",-    lait  - jaunes  œufs -   ma zena -   sucre     -   eau de rose  ,"{'lait': 88, 'jaunes  œufs': 983, 'ma zena': 56, 'sucre': 781, 'eau de rose': 121}","{'milk': 88, 'egg yolk': 983, 'corn': 56, 'sugar': 781, 'neroli oil': 121}","'milk', 'egg yolk', 'corn', 'sugar', 'neroli oil'"
11,"[' Merfoussa', 'crêpes aux dattes', '']",-    trid -    beurre ou smen -    dattes -sucre   -   semouline -   farine -     sel -eau -huile -oignon  ,"{'semouline': 869, 'farine': 920, 'sel': 778, 'eau': 794, 'beurre': 60, 'dattes': 177, 'sucre': 781, 'huile': 901, 'oignon': 348}","{'semolina': 869, 'flour': 920, 'salt': 778, 'water’: 794, 'butter': 60, 'dates': 177, 'sugar’: 781, 'cooking oil': 901, 'onion': 348}","'semolina', 'flour', 'salt', 'water', 'butter', 'dates', 'sugar', 'cooking oil', 'onion'"
12,"[' Crêpes aux raisins secs', '']",-   semouline -   farine - œufs -   beurre   -   raisins     -   levure de boulanger -    sel -eau -beurre -miel ou sucre -jaune  œuf  ,"{'semouline': 869, 'farine': 920, 'œufs': 0, 'beurre': 60, 'raisins': 182, 'vinaigre': 322, 'pain': 2, 'sel': 778, 'eau': 794, 'miel': 315, 'jaune  œuf': 983}","{'semolina': 869, 'flour': 920, 'egg': 0, 'butter': 60, 'grape': 182, 'vinegar': 322, 'bread': 2, 'salt': 778, 'water': 794, 'honey': 315, 'egg yolk': 983}","'semolina', 'flour', 'egg', 'butter', 'grape', 'vinegar', 'bread', 'salt', 'water', 'honey', 'egg yolk'"
13,"[' Flan à la farine', '']",-   farine -   sucre     - œufs -beurre -    sucre vanillè -   lait  ,"{'farine': 920, 'sucre': 781, 'œufs': 0, 'beurre': 60, 'vanille': 245, 'lait': 88}","{'flour': 920, 'sugar': 781, 'egg': 0, 'butter': 60, 'vanilla': 245, 'milk': 88}","'flour', 'sugar', 'egg', 'butter', 'vanilla', 'milk'"
14,"[' Flan aux pommes', '']",-  pommes   -     lait   - œufs -   sucre     -    farine -beurre -   sucre vanillè -jus   citron  ,"{'pommes': 162, 'lait': 88, 'œufs': 0, 'sucre': 781, 'farine': 920, 'beurre': 60, 'vanille': 245, 'jus   citron': 240}","{'apple': 162, 'milk': 88, 'egg': 0, 'sugar': 781, 'flour': 920, 'butter': 60, 'vanilla': 245, 'lemon': 240}","'apple', 'milk', 'egg', 'sugar', 'flour', 'butter', 'vanilla', 'lemon'"
15,"[' Halouet el-megharef', '']",-   semouline -   miel   -   smen ou  beurre -   noix -   pistaches     -    eau -   sucre -   jus  citron  ,"{'semouline': 869, 'miel': 315, 'smen': 60, 'noix': 297, 'pistaches': 439, 'eau': 794, 'sucre': 781, 'jus citron': 240}","{'semolina': 869, 'honey': 315, 'butter': 60, 'walnut': 297, 'pistachio': 439, 'water': 794, 'sugar': 781, 'lemon': 240}","'semolina', 'honey', 'butter', 'walnut', 'pistachio', 'water', 'sugar', 'lemon'"
